trialNumber,block,staircase,wherelarger,dotdifference,int1,cj1,cor1,int2,cj2,cor2,trialType,whichAdvisor,advAnswer,advCorrect,advConfidence,rt1,rt2,ctcTime
141,4,False,1,14,1,20,1,1,21,1,choice,2,0,0,0,2.06,1.95,4.0
142,4,False,1,14,1,20,1,0,15,0,choice,2,0,0,0,1.56,2.88,5.16
143,4,False,0,14,1,29,0,1,27,0,choice,1,0,1,0,2.59,1.95,3.88
144,4,False,0,14,1,25,0,1,23,0,force,2,0,1,0,1.84,1.68,2.68
145,4,False,1,14,1,18,1,1,18,1,choice,1,1,1,0,1.8,2.1,4.12
146,4,False,0,14,0,19,1,0,18,1,force,1,1,0,0,2.02,2.62,3.62
147,4,False,1,14,1,19,1,1,20,1,force,2,0,0,0,2.25,1.59,2.6
148,4,False,0,14,1,24,0,1,23,0,choice,2,1,0,0,2.19,2.3,4.75
149,4,False,0,14,1,19,0,1,19,0,choice,1,1,0,0,3.32,2.26,4.08
150,4,False,1,14,1,22,1,0,21,0,force,1,0,0,0,3.17,2.14,3.14
151,5,False,0,14,1,13,0,1,14,0,choice,1,1,0,0,3.41,2.81,4.78
152,5,False,0,14,1,13,0,1,12,0,choice,1,1,0,0,1.84,1.32,3.68
153,5,False,1,14,0,15,0,0,14,0,choice,2,0,0,0,2.69,2.53,4.32
154,5,False,1,14,1,13,1,1,2,1,choice,2,1,1,0,2.2,1.75,3.72
155,5,False,1,14,0,20,0,0,19,0,choice,2,0,0,0,1.91,1.58,3.48
156,5,False,1,14,1,1,1,0,1,0,choice,1,0,0,0,2.87,3.4,5.31
157,5,False,0,14,1,11,0,1,10,0,choice,2,0,1,0,1.6,2.12,4.52
158,5,False,0,14,1,8,0,0,3,1,choice,2,0,1,0,1.55,4.3,6.33
159,5,False,1,14,1,1,1,1,2,1,force,1,1,1,0,3.32,2.88,3.88
160,5,False,1,14,0,1,0,0,1,0,choice,1,0,0,0,3.93,2.3,4.23
161,5,False,1,14,1,4,1,1,5,1,choice,2,1,1,0,2.99,1.98,4.06
162,5,False,0,14,1,3,0,0,1,1,choice,1,0,1,0,4.59,3.12,5.15
163,5,False,1,14,0,1,0,0,1,0,force,2,0,0,0,2.44,1.46,2.47
164,5,False,0,14,0,8,1,0,8,1,choice,2,0,1,0,3.09,2.11,4.47
165,5,False,0,14,1,9,0,1,9,0,choice,1,1,0,0,2.93,2.01,3.93
166,5,False,1,14,0,10,0,0,9,0,choice,2,1,1,0,2.49,2.45,4.65
167,5,False,0,14,0,1,1,0,1,1,choice,2,0,1,0,3.05,1.52,3.51
168,5,False,1,14,1,1,1,1,1,1,choice,2,0,0,0,1.6,2.01,4.31
169,5,False,1,14,1,2,1,1,2,1,force,1,1,1,0,1.62,1.51,2.52
170,5,False,1,14,1,2,1,1,2,1,force,2,1,1,0,1.43,1.65,2.66
171,5,False,1,14,1,2,1,1,2,1,force,1,1,1,0,1.85,2.57,3.58
172,5,False,0,14,1,2,0,1,2,0,choice,1,0,1,0,1.7,1.38,3.25
173,5,False,1,14,0,2,0,0,1,0,choice,2,0,0,0,2.11,1.47,3.55
174,5,False,1,14,1,1,1,1,2,1,choice,2,0,0,0,4.21,2.03,3.78
175,5,False,0,14,1,2,0,1,2,0,choice,2,0,1,0,1.66,2.5,4.6
176,5,False,1,14,1,8,1,1,7,1,choice,2,0,0,0,3.18,2.08,4.13
177,5,False,0,14,0,10,1,0,10,1,choice,2,1,0,0,2.43,1.85,3.72
178,5,False,1,14,1,11,1,1,12,1,force,2,1,1,0,1.78,2.82,3.82
179,5,False,1,14,1,9,1,1,9,1,force,1,0,0,0,1.3,1.39,2.4
180,5,False,1,14,1,9,1,1,8,1,choice,2,1,1,0,1.46,1.96,4.01
181,5,False,0,14,1,8,0,1,7,0,choice,2,1,0,0,1.69,1.31,3.57
182,5,False,1,14,0,11,0,0,10,0,choice,2,0,0,0,2.81,1.5,3.43
183,5,False,0,14,1,17,0,1,18,0,force,2,0,1,0,1.84,1.32,2.33
184,5,False,1,14,1,7,1,0,6,0,force,2,0,0,0,1.77,1.64,2.64
185,5,False,0,14,1,11,0,1,10,0,force,1,0,1,0,1.31,1.84,2.84
186,5,False,0,14,1,9,0,1,8,0,choice,1,1,0,0,1.21,1.79,3.58
187,5,False,0,14,1,8,0,1,8,0,choice,2,0,1,0,1.21,2.25,4.07
188,5,False,0,14,1,1,0,0,1,1,choice,2,0,1,0,2.39,1.73,3.82
189,5,False,0,14,1,2,0,1,2,0,choice,2,0,1,0,1.34,1.79,3.9
190,5,False,0,14,1,2,0,0,1,1,force,2,0,1,0,1.26,2.74,3.75
191,5,False,0,14,0,1,1,0,1,1,force,1,0,1,0,2.09,1.36,2.37
192,5,False,1,14,1,2,1,1,2,1,choice,2,0,0,0,2.06,1.74,4.12
193,5,False,1,14,1,4,1,1,3,1,choice,1,1,1,0,3.75,1.51,3.51
194,5,False,0,14,0,3,1,0,3,1,choice,2,0,1,0,2.51,1.35,3.01
195,5,False,0,14,0,3,1,0,3,1,choice,1,0,1,0,2.62,1.42,3.78
196,5,False,0,14,0,1,1,0,1,1,force,2,1,0,0,3.72,1.63,2.63
197,5,False,1,14,0,1,0,0,2,0,force,1,0,0,0,2.57,1.25,2.26
198,5,False,1,14,1,2,1,1,2,1,choice,1,1,1,0,1.95,1.48,3.4
199,5,False,1,14,0,2,0,0,1,0,choice,1,1,1,0,1.72,1.22,3.48
200,5,False,0,14,1,5,0,1,4,0,choice,2,1,0,0,1.49,1.4,3.59
201,5,False,0,14,1,3,0,1,3,0,force,2,0,1,0,2.02,1.77,2.78
202,5,False,1,14,1,3,1,1,3,1,force,1,1,1,0,1.7,1.64,2.65
203,5,False,0,14,0,4,1,0,3,1,force,2,0,1,0,1.3,1.4,2.4
204,5,False,0,14,0,8,1,0,8,1,choice,2,0,1,0,1.94,1.32,4.32
205,5,False,1,14,0,8,0,0,5,0,force,1,0,0,0,1.61,1.99,3.0
206,5,False,1,14,0,10,0,0,10,0,choice,2,0,0,0,2.15,1.35,3.22
207,5,False,0,14,1,10,0,1,9,0,choice,1,0,1,0,1.54,1.68,3.81
208,5,False,1,14,1,12,1,1,12,1,force,2,0,0,0,1.62,3.26,4.27
209,5,False,1,14,1,17,1,1,16,1,choice,2,1,1,0,1.56,1.96,4.52
210,5,False,0,14,1,17,0,1,16,0,force,1,0,1,0,1.72,2.48,3.48
211,6,False,0,14,0,1,1,0,1,1,choice,1,0,1,0,4.04,1.99,4.06
212,6,False,0,14,0,2,1,0,2,1,choice,1,0,1,0,1.4,3.83,6.42
213,6,False,0,14,0,6,1,0,6,1,force,1,0,1,0,1.34,1.89,2.9
214,6,False,0,14,0,13,1,0,12,1,choice,1,0,1,0,2.29,2.53,4.61
215,6,False,1,14,0,14,0,0,11,0,choice,1,0,0,0,1.92,1.31,4.46
216,6,False,1,14,0,12,0,0,11,0,force,2,0,0,0,1.83,1.7,2.71
217,6,False,0,14,1,28,0,1,28,0,choice,1,0,1,0,1.97,1.5,3.57
218,6,False,0,14,0,11,1,0,10,1,choice,1,1,0,0,2.34,1.77,3.69
219,6,False,0,14,1,16,0,1,14,0,choice,1,1,0,0,2.11,1.96,5.79
220,6,False,1,14,0,17,0,0,16,0,force,2,1,1,0,2.55,1.64,2.64
221,6,False,1,14,1,10,1,1,10,1,force,1,1,1,0,1.56,1.44,2.45
222,6,False,0,14,1,14,0,1,14,0,choice,2,1,0,0,1.4,1.6,3.76
223,6,False,0,14,0,2,1,0,3,1,choice,1,1,0,0,2.74,2.15,4.41
224,6,False,1,14,1,3,1,1,2,1,choice,1,0,0,0,3.22,1.52,3.89
225,6,False,0,14,1,6,0,1,5,0,choice,1,1,0,0,1.25,1.6,3.45
226,6,False,0,14,1,6,0,1,5,0,choice,1,0,1,0,3.69,1.61,3.65
227,6,False,0,14,1,3,0,1,3,0,choice,2,1,0,0,2.36,1.65,3.52
228,6,False,1,14,1,4,1,1,3,1,force,2,0,0,0,1.39,3.58,4.59
229,6,False,1,14,0,8,0,0,7,0,choice,1,0,0,0,1.86,1.72,3.75
230,6,False,1,14,0,7,0,0,6,0,force,1,0,0,0,1.46,1.36,2.37
231,6,False,1,14,1,6,1,1,6,1,force,2,1,1,0,1.24,1.41,2.42
232,6,False,1,14,1,6,1,1,6,1,choice,2,1,1,0,1.88,1.57,3.76
233,6,False,0,14,1,3,0,1,2,0,choice,2,0,1,0,1.66,2.59,4.77
234,6,False,0,14,1,2,0,0,2,1,choice,2,0,1,0,2.1,1.4,3.34
235,6,False,1,14,1,3,1,1,3,1,choice,2,1,1,0,2.92,1.6,3.69
236,6,False,1,14,0,6,0,0,5,0,choice,2,1,1,0,1.3,1.82,3.89
237,6,False,1,14,1,1,1,1,1,1,choice,2,1,1,0,2.28,1.84,3.97
238,6,False,1,14,1,3,1,0,3,0,choice,2,0,0,0,2.43,1.61,4.89
239,6,False,0,14,1,5,0,1,4,0,force,1,1,0,0,1.69,1.21,2.22
240,6,False,1,14,1,2,1,1,1,1,choice,2,0,0,0,1.83,1.53,3.89
241,6,False,1,14,0,6,0,0,5,0,force,2,0,0,0,1.66,1.49,2.49
242,6,False,0,14,1,2,0,1,2,0,choice,2,1,0,0,2.66,1.59,3.83
243,6,False,0,14,1,3,0,1,3,0,choice,2,1,0,0,1.18,1.26,3.24
244,6,False,1,14,0,9,0,0,7,0,choice,1,0,0,0,1.18,1.27,3.7
245,6,False,0,14,1,3,0,1,3,0,choice,2,0,1,0,2.44,1.55,3.62
246,6,False,0,14,0,3,1,1,3,0,force,1,1,0,0,2.7,1.27,2.27
247,6,False,1,14,1,4,1,1,3,1,choice,2,1,1,0,1.79,2.47,4.29
248,6,False,0,14,0,6,1,0,5,1,choice,2,1,0,0,1.29,1.92,4.13
249,6,False,0,14,1,3,0,1,3,0,choice,2,0,1,0,1.58,1.39,3.23
250,6,False,0,14,0,8,1,0,6,1,force,2,0,1,0,1.2,1.37,2.37
251,6,False,0,14,1,6,0,1,5,0,choice,2,1,0,0,1.16,2.21,4.4
252,6,False,1,14,1,7,1,1,7,1,choice,1,0,0,0,1.76,1.96,4.27
253,6,False,0,14,0,1,1,0,1,1,choice,2,0,1,0,2.8,1.56,4.13
254,6,False,1,14,0,1,0,0,1,0,force,1,1,1,0,2.07,1.27,2.27
255,6,False,0,14,0,1,1,0,1,1,choice,2,1,0,0,1.64,2.37,4.38
256,6,False,0,14,0,1,1,0,1,1,force,2,0,1,0,1.31,1.17,2.18
257,6,False,0,14,1,3,0,0,2,1,force,1,0,1,0,1.49,1.54,2.54
258,6,False,0,14,1,3,0,1,2,0,choice,2,0,1,0,1.43,2.06,6.1
259,6,False,1,14,0,2,0,0,2,0,choice,1,1,1,0,2.36,1.73,4.86
260,6,False,0,14,1,3,0,1,3,0,choice,2,1,0,0,1.63,1.45,3.76
261,6,False,0,14,1,2,0,1,2,0,choice,2,0,1,0,2.33,1.99,4.26
262,6,False,1,14,1,3,1,1,3,1,force,2,0,0,0,1.77,1.68,2.68
263,6,False,0,14,0,1,1,0,1,1,force,1,1,0,0,1.79,1.31,2.31
264,6,False,0,14,1,4,0,1,4,0,force,2,1,0,0,1.23,1.38,2.38
265,6,False,1,14,1,3,1,1,3,1,choice,1,1,1,0,1.35,1.51,3.67
266,6,False,0,14,1,4,0,1,3,0,force,1,1,0,0,2.37,1.3,2.31
267,6,False,1,14,0,2,0,0,1,0,choice,2,1,1,0,1.51,1.75,4.4
268,6,False,1,14,0,1,0,1,2,1,force,2,1,1,0,3.04,1.73,2.74
269,6,False,0,14,1,3,0,1,2,0,choice,2,0,1,0,1.68,1.71,3.75
270,6,False,1,14,1,3,1,1,3,1,force,1,1,1,0,1.31,1.59,2.6
271,7,False,1,14,1,3,1,1,2,1,force,2,1,1,0,1.83,2.31,3.32
272,7,False,1,14,1,2,1,1,2,1,choice,1,0,0,0,1.45,1.38,3.75
273,7,False,0,14,1,3,0,1,3,0,force,1,0,1,0,1.31,1.17,2.18
274,7,False,0,14,0,1,1,0,1,1,choice,1,1,0,0,2.49,1.42,3.73
275,7,False,0,14,1,5,0,1,2,0,choice,1,0,1,0,1.6,1.92,4.02
276,7,False,1,14,1,2,1,1,2,1,choice,1,1,1,0,2.15,1.23,3.27
277,7,False,0,14,0,2,1,0,2,1,choice,2,0,1,0,2.24,1.32,3.07
278,7,False,1,14,0,2,0,0,2,0,choice,2,0,0,0,1.25,1.6,3.71
279,7,False,1,14,0,1,0,0,1,0,choice,2,1,1,0,1.8,2.13,4.2
280,7,False,1,14,1,2,1,1,2,1,force,2,0,0,0,1.82,1.31,2.32
281,7,False,1,14,0,4,0,0,4,0,choice,2,0,0,0,1.92,1.37,3.55
282,7,False,1,14,1,5,1,1,4,1,choice,1,1,1,0,1.39,1.41,3.76
283,7,False,1,14,1,4,1,1,3,1,choice,1,1,1,0,1.95,1.18,3.79
284,7,False,1,14,0,1,0,1,2,1,choice,1,1,1,0,2.58,2.61,4.44
285,7,False,1,14,0,1,0,0,1,0,force,1,1,1,0,2.94,2.67,3.68
286,7,False,1,14,1,3,1,1,2,1,force,2,0,0,0,1.33,2.18,3.19
287,7,False,0,14,0,1,1,0,2,1,choice,1,1,0,0,1.48,1.44,3.71
288,7,False,0,14,1,4,0,1,3,0,choice,1,0,1,0,1.52,1.76,4.02
289,7,False,1,14,0,2,0,0,2,0,force,1,1,1,0,1.19,1.08,2.09
290,7,False,0,14,1,5,0,1,2,0,choice,2,0,1,0,1.61,1.52,3.35
291,7,False,0,14,0,2,1,1,3,0,force,2,1,0,0,1.74,1.25,2.26
292,7,False,1,14,1,3,1,1,3,1,choice,1,0,0,0,1.24,1.71,4.04
293,7,False,0,14,1,4,0,1,3,0,force,1,1,0,0,1.41,1.21,2.21
294,7,False,1,14,0,1,0,0,2,0,choice,2,0,0,0,1.36,1.1,3.15
295,7,False,1,14,1,4,1,1,3,1,choice,2,1,1,0,1.7,1.45,3.17
296,7,False,1,14,0,2,0,0,2,0,choice,2,1,1,0,1.88,1.32,3.74
297,7,False,1,14,1,4,1,0,1,0,force,2,0,0,0,2.96,2.65,3.65
298,7,False,0,14,1,2,0,1,2,0,force,1,0,1,0,1.68,1.32,2.32
299,7,False,0,14,0,1,1,0,2,1,choice,2,0,1,0,1.02,1.01,2.87
300,7,False,0,14,1,2,0,1,2,0,choice,1,1,0,0,1.13,1.01,3.3
301,7,False,0,14,0,2,1,0,1,1,choice,2,0,1,0,1.63,1.19,3.39
302,7,False,1,14,1,3,1,1,2,1,choice,2,0,0,0,1.68,2.68,4.5
303,7,False,1,14,0,2,0,0,1,0,force,2,1,1,0,2.26,1.25,2.26
304,7,False,0,14,1,2,0,1,2,0,force,1,0,1,0,1.33,1.2,2.2
305,7,False,1,14,0,2,0,0,1,0,choice,2,0,0,0,1.16,1.33,3.84
306,7,False,0,14,1,3,0,1,2,0,force,2,1,0,0,1.18,1.54,2.54
307,7,False,0,14,0,2,1,0,2,1,force,1,0,1,0,1.4,2.93,3.93
308,7,False,0,14,0,2,1,0,3,1,choice,1,0,1,0,1.2,1.31,4.3
309,7,False,0,14,0,2,1,0,1,1,choice,1,0,1,0,1.3,1.72,4.29
310,7,False,0,14,1,3,0,1,3,0,force,2,1,0,0,1.83,1.3,2.31
311,7,False,0,14,1,2,0,1,2,0,force,1,0,1,0,1.85,1.29,2.3
312,7,False,0,14,1,1,0,1,2,0,choice,1,1,0,0,1.55,1.86,4.2
313,7,False,1,14,1,1,1,1,2,1,choice,1,0,0,0,1.43,1.88,3.66
314,7,False,0,14,1,1,0,0,1,1,choice,2,0,1,0,2.14,3.26,7.39
315,7,False,0,14,1,1,0,1,1,0,choice,2,1,0,0,3.24,1.69,3.43
316,7,False,1,14,0,2,0,0,2,0,choice,2,1,1,0,2.23,1.54,3.79
317,7,False,0,14,0,1,1,0,1,1,choice,2,1,0,0,1.81,1.42,3.42
318,7,False,0,14,0,1,1,0,1,1,choice,2,1,0,0,1.95,2.16,4.42
319,7,False,1,14,0,1,0,0,1,0,choice,2,1,1,0,1.36,2.87,4.99
320,7,False,0,14,0,1,1,0,1,1,choice,2,0,1,0,1.75,1.5,3.36
321,7,False,1,14,0,1,0,1,1,1,force,2,1,1,0,2.21,1.75,2.75
322,7,False,0,14,1,2,0,1,2,0,force,1,1,0,0,1.54,1.31,2.32
323,7,False,1,14,0,1,0,0,2,0,choice,2,0,0,0,1.47,1.35,4.0
324,7,False,0,14,1,1,0,1,1,0,force,2,0,1,0,1.64,1.55,2.56
325,7,False,1,14,0,1,0,0,1,0,force,2,0,0,0,1.48,2.18,3.19
326,7,False,0,14,0,1,1,0,1,1,choice,1,0,1,0,1.2,1.8,3.73
327,7,False,1,14,1,2,1,1,2,1,choice,2,0,0,0,1.45,1.4,3.27
328,7,False,0,14,0,3,1,0,2,1,choice,1,1,0,0,1.33,1.34,3.61
329,7,False,1,14,1,2,1,1,2,1,choice,2,1,1,0,1.44,1.23,3.62
330,7,False,0,14,0,3,1,0,3,1,choice,2,1,0,0,1.55,1.59,4.4
331,8,False,0,14,1,1,0,1,2,0,choice,1,1,0,0,6.27,1.61,4.22
332,8,False,0,14,1,1,0,1,1,0,force,1,0,1,0,1.37,2.34,3.35
333,8,False,0,14,0,2,1,0,2,1,force,2,0,1,0,1.34,1.09,2.09
334,8,False,1,14,0,3,0,0,3,0,choice,2,1,1,0,1.17,1.58,3.92
335,8,False,1,14,1,3,1,1,3,1,choice,1,1,1,0,1.18,1.33,3.18
336,8,False,0,14,0,3,1,0,2,1,choice,2,0,1,0,1.14,1.33,3.11
337,8,False,1,14,0,6,0,0,5,0,choice,1,0,0,0,1.37,1.43,3.28
338,8,False,0,14,1,6,0,1,5,0,choice,2,0,1,0,1.35,1.22,3.17
339,8,False,0,14,1,4,0,1,5,0,force,1,1,0,0,1.17,1.26,2.27
340,8,False,0,14,1,4,0,1,3,0,choice,1,0,1,0,1.19,1.95,3.81
341,8,False,0,14,0,3,1,0,2,1,choice,2,1,0,0,1.27,1.1,2.84
342,8,False,0,14,0,2,1,0,2,1,force,2,0,1,0,1.8,1.16,2.17
343,8,False,0,14,1,6,0,1,5,0,choice,2,0,1,0,1.12,1.52,3.53
344,8,False,1,14,1,4,1,1,3,1,choice,1,0,0,0,1.17,1.42,3.49
345,8,False,1,14,1,1,1,1,2,1,choice,1,0,0,0,2.06,1.65,3.62
346,8,False,1,14,1,1,1,1,2,1,choice,2,1,1,0,1.52,1.2,3.3
347,8,False,0,14,0,1,1,0,1,1,choice,1,0,1,0,1.91,1.16,2.94
348,8,False,1,14,0,2,0,0,2,0,choice,2,1,1,0,1.22,1.25,3.16
349,8,False,1,14,1,5,1,1,3,1,choice,2,0,0,0,1.5,1.22,2.98
350,8,False,1,14,1,3,1,1,2,1,choice,2,0,0,0,1.12,2.23,4.46
351,8,False,0,14,1,1,0,1,2,0,force,1,1,0,0,3.2,1.3,2.3
352,8,False,1,14,1,3,1,1,2,1,choice,1,0,0,0,1.07,1.48,4.2
353,8,False,1,14,0,1,0,0,1,0,force,2,1,1,0,1.91,1.29,2.3
354,8,False,1,14,1,2,1,1,2,1,choice,1,0,0,0,1.35,1.89,3.74
355,8,False,1,14,1,3,1,1,3,1,choice,1,1,1,0,1.14,2.43,4.94
